ObjectId,IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall,Refdatum,NeuGenesen,AnzahlGenesen,IstErkrankungsbeginn,Altersgruppe2
15681935,11,Berlin,SK Berlin Mitte,A35-A59,M,3,0,2020/03/26 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/26 00:00:00,0,3,0,Nicht übermittelt
15681936,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/27 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/17 00:00:00,0,1,1,Nicht übermittelt
15681937,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/27 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/19 00:00:00,0,1,1,Nicht übermittelt
15681938,11,Berlin,SK Berlin Mitte,A35-A59,M,3,0,2020/03/27 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/27 00:00:00,0,3,0,Nicht übermittelt
15681939,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/28 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/23 00:00:00,0,1,1,Nicht übermittelt
15681940,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/28 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/25 00:00:00,0,1,1,Nicht übermittelt
15681941,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/28 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/28 00:00:00,0,1,0,Nicht übermittelt
15681942,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/29 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/18 00:00:00,0,1,1,Nicht übermittelt
15681943,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/29 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/19 00:00:00,0,1,1,Nicht übermittelt
15681944,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/30 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/15 00:00:00,0,1,1,Nicht übermittelt
15681945,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/30 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/19 00:00:00,0,1,1,Nicht übermittelt
15681946,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/30 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/22 00:00:00,0,1,1,Nicht übermittelt
15681947,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/31 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/13 00:00:00,0,1,1,Nicht übermittelt
15681948,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/31 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/14 00:00:00,0,1,1,Nicht übermittelt
15681949,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/31 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/16 00:00:00,0,1,1,Nicht übermittelt
15681950,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/31 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/23 00:00:00,0,1,1,Nicht übermittelt
15681951,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/31 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/24 00:00:00,0,1,1,Nicht übermittelt
15681952,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/31 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/25 00:00:00,0,1,1,Nicht übermittelt
15681953,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/03/31 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/27 00:00:00,0,1,1,Nicht übermittelt
15681954,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/01 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/13 00:00:00,0,1,1,Nicht übermittelt
15681955,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/01 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/15 00:00:00,0,1,1,Nicht übermittelt
15681956,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/01 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/17 00:00:00,0,1,1,Nicht übermittelt
15681957,11,Berlin,SK Berlin Mitte,A35-A59,M,1,1,2020/04/01 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,0,2020/03/20 00:00:00,-9,0,1,Nicht übermittelt
15681958,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/01 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/25 00:00:00,0,1,1,Nicht übermittelt
15681959,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/02 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/21 00:00:00,0,1,1,Nicht übermittelt
15681960,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/02 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/24 00:00:00,0,1,1,Nicht übermittelt
15681961,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/02 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/27 00:00:00,0,1,1,Nicht übermittelt
15681962,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/02 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/30 00:00:00,0,1,1,Nicht übermittelt
15681963,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/02 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/02 00:00:00,0,1,0,Nicht übermittelt
15681964,11,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020/04/03 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/30 00:00:00,0,2,1,Nicht übermittelt
15681965,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/04 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/25 00:00:00,0,1,1,Nicht übermittelt
15681966,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/04 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/29 00:00:00,0,1,1,Nicht übermittelt
15681967,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/04 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/31 00:00:00,0,1,1,Nicht übermittelt
15681968,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/04 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/01 00:00:00,0,1,1,Nicht übermittelt
15681969,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/04 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/04 00:00:00,0,1,0,Nicht übermittelt
15681970,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/06 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/22 00:00:00,0,1,1,Nicht übermittelt
15681971,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/06 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/29 00:00:00,0,1,1,Nicht übermittelt
15681972,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/06 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/30 00:00:00,0,1,1,Nicht übermittelt
15681973,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/06 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/31 00:00:00,0,1,1,Nicht übermittelt
15681974,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/07 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/03 00:00:00,0,1,1,Nicht übermittelt
15681975,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/07 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/05 00:00:00,0,1,1,Nicht übermittelt
15681976,11,Berlin,SK Berlin Mitte,A35-A59,M,1,1,2020/04/07 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,0,2020/04/06 00:00:00,-9,0,1,Nicht übermittelt
15681977,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/08 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/25 00:00:00,0,1,1,Nicht übermittelt
15681978,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/08 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/28 00:00:00,0,1,1,Nicht übermittelt
15681979,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/08 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/30 00:00:00,0,1,1,Nicht übermittelt
15681980,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/08 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/31 00:00:00,0,1,1,Nicht übermittelt
15681981,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/08 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/05 00:00:00,0,1,1,Nicht übermittelt
15681982,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/08 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/06 00:00:00,0,1,1,Nicht übermittelt
15681983,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/09 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/30 00:00:00,0,1,1,Nicht übermittelt
15681984,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/09 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/06 00:00:00,0,1,1,Nicht übermittelt
15681985,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/09 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/07 00:00:00,0,1,1,Nicht übermittelt
15681986,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/10 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/28 00:00:00,0,1,1,Nicht übermittelt
15681987,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/11 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/10 00:00:00,0,1,1,Nicht übermittelt
15681988,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/11 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/11 00:00:00,0,1,0,Nicht übermittelt
15681989,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/12 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/03 00:00:00,0,1,1,Nicht übermittelt
15681990,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/14 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/23 00:00:00,0,1,1,Nicht übermittelt
15681991,11,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020/04/15 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/28 00:00:00,0,2,1,Nicht übermittelt
15681992,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/15 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/10 00:00:00,0,1,1,Nicht übermittelt
15681993,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/15 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/11 00:00:00,0,1,1,Nicht übermittelt
15681994,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/16 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/03 00:00:00,0,1,1,Nicht übermittelt
15681995,11,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020/04/16 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/16 00:00:00,0,2,0,Nicht übermittelt
15681996,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/17 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/14 00:00:00,0,1,1,Nicht übermittelt
15681997,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/17 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/15 00:00:00,0,1,1,Nicht übermittelt
15681998,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/17 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/16 00:00:00,0,1,1,Nicht übermittelt
15681999,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/20 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/19 00:00:00,0,1,1,Nicht übermittelt
15682000,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/21 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/21 00:00:00,0,1,0,Nicht übermittelt
15682001,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/24 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/15 00:00:00,0,1,1,Nicht übermittelt
15682002,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/25 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/30 00:00:00,0,1,1,Nicht übermittelt
15682003,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/25 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/17 00:00:00,0,1,1,Nicht übermittelt
15682004,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/25 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/23 00:00:00,0,1,1,Nicht übermittelt
15682005,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/27 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/22 00:00:00,0,1,1,Nicht übermittelt
15682006,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/28 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/20 00:00:00,0,1,1,Nicht übermittelt
15682007,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/29 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/20 00:00:00,0,1,1,Nicht übermittelt
15682008,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/29 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/24 00:00:00,0,1,1,Nicht übermittelt
15682009,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/30 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/27 00:00:00,0,1,1,Nicht übermittelt
15682010,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/04/30 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/29 00:00:00,0,1,1,Nicht übermittelt
15682011,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/02 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/21 00:00:00,0,1,1,Nicht übermittelt
15682012,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/04 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/28 00:00:00,0,1,1,Nicht übermittelt
15682013,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/05 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/24 00:00:00,0,1,1,Nicht übermittelt
15682014,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/05 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/27 00:00:00,0,1,1,Nicht übermittelt
15682015,11,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020/05/05 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/28 00:00:00,0,2,1,Nicht übermittelt
15682016,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/05 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/05/05 00:00:00,0,1,0,Nicht übermittelt
15682017,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/06 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/26 00:00:00,0,1,1,Nicht übermittelt
15682018,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/06 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/04/29 00:00:00,0,1,1,Nicht übermittelt
15682019,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/12 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/05/06 00:00:00,0,1,1,Nicht übermittelt
15682020,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/13 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/05/13 00:00:00,0,1,0,Nicht übermittelt
15682021,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/18 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/05/12 00:00:00,0,1,1,Nicht übermittelt
15682022,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/19 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/05/13 00:00:00,0,1,1,Nicht übermittelt
15682023,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/19 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/05/18 00:00:00,0,1,1,Nicht übermittelt
15682024,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/19 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/05/19 00:00:00,0,1,0,Nicht übermittelt
15682025,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/25 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/05/18 00:00:00,0,1,1,Nicht übermittelt
15682026,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/27 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/05/19 00:00:00,0,1,1,Nicht übermittelt
15682027,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/29 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/05/23 00:00:00,0,1,1,Nicht übermittelt
15682028,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/31 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/05/24 00:00:00,0,1,1,Nicht übermittelt
15682029,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/05/31 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/05/28 00:00:00,0,1,1,Nicht übermittelt
15682030,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/02 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/05/29 00:00:00,0,1,1,Nicht übermittelt
15682031,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/02 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/02 00:00:00,0,1,0,Nicht übermittelt
15682032,11,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020/06/09 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/03 00:00:00,0,2,1,Nicht übermittelt
15682033,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/10 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/05 00:00:00,0,1,1,Nicht übermittelt
15682034,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/11 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/09 00:00:00,0,1,1,Nicht übermittelt
15682035,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/11 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/11 00:00:00,0,1,0,Nicht übermittelt
15682036,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/12 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/10 00:00:00,0,1,1,Nicht übermittelt
15682037,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/13 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/10 00:00:00,0,1,1,Nicht übermittelt
15682038,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/13 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/12 00:00:00,0,1,1,Nicht übermittelt
15682039,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/15 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/08 00:00:00,-9,0,1,Nicht übermittelt
15682040,11,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020/06/15 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/10 00:00:00,0,2,1,Nicht übermittelt
15682041,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/15 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/15 00:00:00,0,1,0,Nicht übermittelt
15682042,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/16 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/12 00:00:00,0,1,1,Nicht übermittelt
15682043,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/17 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/05 00:00:00,0,1,1,Nicht übermittelt
15682044,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/17 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/15 00:00:00,0,1,1,Nicht übermittelt
15682045,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/18 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/12 00:00:00,0,1,1,Nicht übermittelt
15682046,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/18 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/18 00:00:00,0,1,0,Nicht übermittelt
15682047,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/19 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/08 00:00:00,0,1,1,Nicht übermittelt
15682048,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/19 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/12 00:00:00,0,1,1,Nicht übermittelt
15682049,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/19 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/18 00:00:00,-9,0,1,Nicht übermittelt
15682050,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/22 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/15 00:00:00,0,1,1,Nicht übermittelt
15682051,11,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020/06/22 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/22 00:00:00,-9,0,0,Nicht übermittelt
15682052,11,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020/06/24 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/20 00:00:00,1,2,1,Nicht übermittelt
15682053,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/26 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/22 00:00:00,-9,0,1,Nicht übermittelt
15682054,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/26 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/26 00:00:00,-9,0,0,Nicht übermittelt
15682055,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/29 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/20 00:00:00,1,1,1,Nicht übermittelt
15682056,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/29 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/26 00:00:00,-9,0,1,Nicht übermittelt
15682057,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/06/30 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/06/30 00:00:00,-9,0,0,Nicht übermittelt
15682058,11,Berlin,SK Berlin Mitte,A35-A59,M,2,0,2020/07/01 00:00:00,11001,"04.07.2020, 00:00 Uhr",1,-9,2020/07/01 00:00:00,-9,0,0,Nicht übermittelt
15682059,11,Berlin,SK Berlin Mitte,A35-A59,M,1,0,2020/07/02 00:00:00,11001,"04.07.2020, 00:00 Uhr",1,-9,2020/06/28 00:00:00,-9,0,1,Nicht übermittelt
15682060,11,Berlin,SK Berlin Mitte,A35-A59,M,3,0,2020/07/02 00:00:00,11001,"04.07.2020, 00:00 Uhr",1,-9,2020/07/02 00:00:00,-9,0,0,Nicht übermittelt
15682061,11,Berlin,SK Berlin Mitte,A35-A59,W,1,0,2020/03/05 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/04 00:00:00,0,1,1,Nicht übermittelt
15682062,11,Berlin,SK Berlin Mitte,A35-A59,W,1,0,2020/03/10 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/06 00:00:00,0,1,1,Nicht übermittelt
15682063,11,Berlin,SK Berlin Mitte,A35-A59,W,1,0,2020/03/11 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/08 00:00:00,0,1,1,Nicht übermittelt
15682064,11,Berlin,SK Berlin Mitte,A35-A59,W,2,0,2020/03/12 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/09 00:00:00,0,2,1,Nicht übermittelt
15682065,11,Berlin,SK Berlin Mitte,A35-A59,W,3,0,2020/03/14 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/10 00:00:00,0,3,1,Nicht übermittelt
15682066,11,Berlin,SK Berlin Mitte,A35-A59,W,1,0,2020/03/14 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/11 00:00:00,0,1,1,Nicht übermittelt
15682067,11,Berlin,SK Berlin Mitte,A35-A59,W,1,0,2020/03/15 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/12 00:00:00,0,1,1,Nicht übermittelt
15682068,11,Berlin,SK Berlin Mitte,A35-A59,W,1,0,2020/03/15 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/15 00:00:00,0,1,0,Nicht übermittelt
15682069,11,Berlin,SK Berlin Mitte,A35-A59,W,1,0,2020/03/17 00:00:00,11001,"04.07.2020, 00:00 Uhr",0,-9,2020/03/09 00:00:00,0,1,1,Nicht übermittelt
